,review_date,review_rating,review_text,verified_purchase,review_time,review_textlength,helpful_review
208,1/18/2019,5,"These wipes are great for getting the most stubborn make up off, I love the fact the wipes are infused with minerals and plant extracts, that when using then,ther is no irritation or stinging, and my face feels smooth an refreshed [This review was collected as part of a promotion.]",False,2019-01-18 05:38:00,282,0
209,1/18/2019,5,Great quality wipes that are strong to use and don't tear apart like other wipes. A must buy over other brand names and I'll be purchasing more in the near future. Very satisfied with simples product line. [This review was collected as part of a promotion.],False,2019-01-18 02:19:00,257,4
210,1/13/2019,5,I love these face wipes as they do at great job at removing make up and left my skin feeling squeaky clean! Added bonus was the absence of a strong smell or a feeling that some product was left over on my skin. Love them. [This review was collected as part of a promotion.],False,2019-01-13 05:43:00,273,2
211,1/18/2019,4,"I have sensitive skin, but these worked really well. Took my make up off easily and didn\u2019t irritate my skin. Felt really refreshing. I would definitely purchase these again for future use and would recommend this product. [This review was collected as part of a promotion.]",False,2019-01-18 07:05:00,278,0
212,1/17/2019,5,Been using for a few months Really pleased how they work Get make up off very easily and smell nice Not to wet so leave skin moisturised and silky clean No irritation Defiently my new favourite make up remover [This review was collected as part of a promotion.],False,2019-01-17 01:28:00,261,4
213,1/17/2019,4,"Tried and tested this skin quenching night cream,it's of a very light soft texture and when applied at night soaks into your skin making it fell so soft. Would recommend this product to my friends and family as it works wonders . [This review was collected as part of a promotion.]",False,2019-01-17 04:58:00,281,2
214,1/14/2019,4,Happy with this product. Very light on the skin and not sensitive. I would recommend it. Can apply as much as you wish during the day and it doesn\u2019t feel bad. Comes in an easy to use plastic tub with an easy screw top [This review was collected as part of a promotion.],False,2019-01-14 11:17:00,274,0
215,1/10/2019,4,"This is a great water based moisturiser, that is light on your skin and gives you a dewy complexion. Since I have been using this product twice a day, I have noticed a significant improvement in my skins elasticity and skin tone. [This review was collected as part of a promotion.]",False,2019-01-10 06:14:00,281,0
216,1/9/2019,5,"This is another great product from Simple, so don't ever stop making it!! Please!!",False,2019-01-09 07:31:00,82,0
217,1/9/2019,5,good flavor,True,2019-01-09 21:51:00,11,0
218,1/9/2019,5,Very good value I would recommend.,True,2019-01-09 01:02:00,34,0
219,1/9/2019,5,Amazing and great price too,True,2019-01-09 07:21:00,27,2
220,1/9/2019,5,great,True,2019-01-09 15:03:00,5,1
221,1/9/2019,4,"Smells great, easy one handed application",True,2019-01-09 06:09:00,41,2
222,1/9/2019,5,No question as it says on the bottle,True,2019-01-09 00:13:00,36,5
223,1/9/2019,5,No question as it says on the bottle,True,2019-01-09 07:05:00,36,3
224,1/9/2019,4,Very good value. My favourite conditioner.,True,2019-01-09 19:05:00,42,3
225,1/9/2019,5,lovely smell,True,2019-01-09 12:53:00,12,2
226,1/9/2019,4,Very good value. My favourite conditioner.,True,2019-01-09 07:37:00,42,2
227,1/9/2019,5,lovely smell,True,2019-01-09 15:02:00,12,3
228,2/8/2019,3,"Love the product, however its hard to spray. Would recommend though.",True,2019-02-08 19:32:00,69,4
229,1/10/2019,5,Got this to try and wasnt disappointed. Its a little less thick than some other conditioners on the market but this makes it go further and also I notice the tray doesnt get as mucky afterwards. The clothes were soft and had a lovely subtle scent - still using the large bottle so its going a long way!,False,2019-01-10 08:34:00,302,0
230,1/10/2019,5,A little goes a long way,False,2019-01-10 05:14:00,24,1
231,1/10/2019,2,"Not convinced that smell matches original, seems less thick than previous. Why does description refer to batteries? Other reviews show as Verified Purchase - but none have names?",True,2019-01-10 09:01:00,178,0
232,1/10/2019,5,This is such a great soap. Me and my wife loves it. It actually moisturizes our skin everytime we used it.,True,2019-01-10 22:09:00,106,2
233,1/10/2019,5,"Love these soaps, cleans well and keeps your hand moist. Good for people with eczema",True,2019-01-10 06:18:00,84,4
234,1/10/2019,5,Definitely worth the money! I do laundry very often and these lasted me for over a month! Definitely will buy again.,True,2019-01-10 01:39:00,116,2
235,1/10/2019,5,"Arrived super fast. Two good sized bottles. I dont know why some people are moaning in the reviews about the size of the fabric softener- its ultra concentrated and so you dont need to use a full cap, it will last you long enough. Fabric softener also smells great.",True,2019-01-10 10:15:00,265,4
236,1/10/2019,5,Great product very happy with it,True,2019-01-10 05:05:00,32,0
237,1/10/2019,5,Great price at £6 when i purchased. If it was still this price i would subscribe and buy more.,True,2019-01-10 19:52:00,94,3
238,1/10/2019,5,"Lovely smell, can pour into smaller bottles to make using more manageable. Can't beat it for £5!",True,2019-01-10 09:04:00,96,0
239,1/10/2019,5,Great product very happy with it,True,2019-01-10 14:41:00,32,2
240,1/10/2019,5,Great price at £6 when i purchased. If it was still this price i would subscribe and buy more.,True,2019-01-10 00:27:00,94,2
241,1/10/2019,5,"Lovely smell, can pour into smaller bottles to make using more manageable. Can't beat it for £5!",True,2019-01-10 06:31:00,96,0
242,1/10/2019,5,These pods work as well as any other I've used and great value (18 for three bags when I bought),True,2019-01-10 13:43:00,96,3
243,1/10/2019,5,These pods work as well as any other I've used and great value (18 for three bags when I bought),True,2019-01-10 14:24:00,96,2
244,1/10/2019,5,These pods work as well as any other I've used and great value (18 for three bags when I bought),True,2019-01-10 06:12:00,96,1
245,1/10/2019,5,These pods work as well as any other I've used and great value (18 for three bags when I bought),True,2019-01-10 21:04:00,96,0
246,1/10/2019,5,These pods work as well as any other I've used and great value (18 for three bags when I bought),True,2019-01-10 18:49:00,96,2
247,1/11/2019,5,I love Comfort Pure. Both our children have sensitive skin and it doesn't irritate like other softeners have done in the past. The scent is also very pleasant and not too overpowering,False,2019-01-11 01:06:00,183,3
248,1/11/2019,5,Thanks,True,2019-01-11 09:24:00,6,2
249,1/12/2019,5,Bit watery,True,2019-01-12 02:04:00,10,4
250,1/12/2019,5,Good,True,2019-01-12 02:37:00,4,1
251,1/11/2019,2,Blue bottle is alot better. This smells less than blue bottle and when clothes are hanged outside on washing line you can't small anything,False,2019-01-11 02:22:00,138,2
252,1/11/2019,5,"Great value for money, smells nice and seems to stop my hair being static days I use it",True,2019-01-11 17:07:00,87,5
253,1/11/2019,3,Good product,True,2019-01-11 21:49:00,12,2
254,1/11/2019,2,Product arrived broken and had spilt all over the inside of the envelope.,True,2019-01-11 06:20:00,73,0
255,2/9/2019,2,did not squirt very well,False,2019-02-09 06:50:00,24,3
256,1/18/2019,5,Very good value for the amount of capsuls you get in the packet and a very good price,True,2019-01-18 12:05:00,85,0
257,1/16/2019,5,"Bit too runny,not as thick liquid as most but ok.",True,2019-01-16 02:22:00,49,2
258,1/12/2019,5,Works great,True,2019-01-12 10:46:00,11,3
259,1/12/2019,1,"I have used Simple Rich moisturiser for years, I now need to find an alternative as the new formula burns my skin. It's a real shame that loyal customers are having to switch, with no information or explanation provided by the manufacturer.",False,2019-01-12 06:36:00,240,3
260,1/11/2019,3,Good product,True,2019-01-11 04:56:00,12,1
261,1/11/2019,2,Product arrived broken and had spilt all over the inside of the envelope.,True,2019-01-11 12:28:00,73,0
262,1/11/2019,5,"Great value for money, smells nice and seems to stop my hair being static days I use it",True,2019-01-11 07:54:00,87,2
263,1/11/2019,5,Thanks,True,2019-01-11 23:10:00,6,0
264,1/11/2019,5,excellent value for money,True,2019-01-11 15:38:00,25,4
265,1/11/2019,5,These are great. I will buy more!,True,2019-01-11 17:43:00,33,2
266,1/11/2019,3,But that's personal taste. Sold mine on.,True,2019-01-11 00:07:00,40,0
267,1/11/2019,5,These are great. I will buy more!,True,2019-01-11 16:00:00,33,0
268,1/11/2019,3,But that's personal taste. Sold mine on.,True,2019-01-11 01:16:00,40,1
269,1/11/2019,5,These are great. I will buy more!,True,2019-01-11 14:58:00,33,1
270,1/11/2019,3,But that's personal taste. Sold mine on.,True,2019-01-11 00:38:00,40,0
271,1/11/2019,5,These are great. I will buy more!,True,2019-01-11 02:59:00,33,2
272,1/11/2019,3,But that's personal taste. Sold mine on.,True,2019-01-11 20:55:00,40,2
273,1/11/2019,5,These are great. I will buy more!,True,2019-01-11 23:36:00,33,0
274,1/11/2019,3,But that's personal taste. Sold mine on.,True,2019-01-11 11:29:00,40,3
275,1/12/2019,5,All three of the flavours are so good,False,2019-01-12 12:14:00,37,2
276,1/12/2019,5,I have tried many English mustards in my time but always come back to Colmans. If I am out for a Sunday roast I take a tube with me as invariably I will be served an inferior one.,False,2019-01-12 09:53:00,179,0
277,1/12/2019,5,"As the title suggests, I really wont buy any other tea bags. PG Tips have a good, strong flavour. I like a strong tea and can get a really good cup with these tea bags. Not overly packaged, which I like. I have never had any problems with damaged tea bags as others have mentioned. Will continue to buy these as a staple.",False,2019-01-12 07:57:00,321,0
278,2/8/2019,5,This is bleach. Bleachy bleach bleach!,False,2019-02-08 03:54:00,38,0
279,1/14/2019,4,"I have been buying this shampoo for my husband (who shaves his head every other week) for years, as he doesnt require an expensive shampoo. The fragrance is lovely and he has no complaints about the product. Lathers up well and cleans his head/tiny bit of hair perfectly. Nice packaging. You really cant go wrong for £1",False,2019-01-14 04:12:00,319,1
280,1/12/2019,5,Great value,True,2019-01-12 23:28:00,11,4
281,1/12/2019,5,"This Dove deodorant stick is the best deodorant I have ever used. It goes on lovely, smells amazing and leaves me feeling dry and confident that i smell fresh all day long. I love this product, 5 stars and highly recommended.",False,2019-01-12 07:57:00,225,0
282,1/12/2019,5,Works great,True,2019-01-12 07:43:00,11,4
283,1/12/2019,5,Great quality,True,2019-01-12 07:32:00,13,2
284,1/12/2019,5,"Buy this on my amazon prime orders, no problem at all",True,2019-01-12 18:54:00,53,3
285,1/12/2019,5,Great quality,True,2019-01-12 19:08:00,13,4
286,1/12/2019,5,Great quality,True,2019-01-12 17:33:00,13,2
287,1/12/2019,5,Great quality,True,2019-01-12 02:42:00,13,2
288,1/12/2019,5,"Great product, lovely scent. Lasts me ages.",True,2019-01-12 09:50:00,43,0
289,1/12/2019,5,A+,True,2019-01-12 03:40:00,2,2
290,1/12/2019,5,Washes clothes nice,True,2019-01-12 08:39:00,19,1
291,1/12/2019,5,A+,True,2019-01-12 07:25:00,2,3
292,1/12/2019,5,Washes clothes nice,True,2019-01-12 07:14:00,19,2
293,1/12/2019,5,A+,True,2019-01-12 21:47:00,2,1
294,1/12/2019,5,Washes clothes nice,True,2019-01-12 02:59:00,19,1
295,1/12/2019,5,Washes clothes nice,True,2019-01-12 00:03:00,19,4
296,1/12/2019,5,A+,True,2019-01-12 06:39:00,2,0
297,1/12/2019,5,A+,True,2019-01-12 09:22:00,2,3
298,1/12/2019,5,Washes clothes nice,True,2019-01-12 13:13:00,19,5
299,2/11/2019,5,Great taste and adds depth of flavour to any meal. More importantly to my family is that they're gluten free,True,2019-02-11 06:42:00,108,2
300,2/11/2019,1,Years ago I used to love pot noodles as a student but these were yuck! I had to add additional sauce and even then the pasta tasted like carboard. I was in a situation recently where I only has access to a kettle and chose these over mugshots.....big mistake!!,True,2019-02-11 02:15:00,260,4
301,1/13/2019,1,"While I like the product, the bottle is unsuitable. The plastic is very thin, which is a good thing, and this means it almost impossible to pick up the bottle and fill the very small cap without spilling a significant amount, especially when the bottle is still relatively full. Do buy this, but only if you are happy to decant the content into a sturdier bottle.",False,2019-01-13 02:55:00,363,4
